"","X","hexacities","CalleInund","CampaVerde","Contenedor","ReparVered","AutoMalEst","Manteros","ReparLumin","Squatted","DerratTerr","DerratViaP","CablCortOC","PlagaArb","AvsCompl","AvsLocal","AvsPpal","ViasPpales","Poblacion2","Hogares2","HogConNBIs","NBIratio","INSE","ATM","CTreeHeigh","CTreeDiam","CTreeIx","CntCTree","Gyms","ActCivil","CntActCivi","ActComerci","CntActCome","NoClasific","CntNoClasi","NoEdificab","CntNoEdifi","Residencia","CntResiden","SPML","CntSPML","count_2","SupTotal","rActCivil","rActComerc","rNoClasif","rNoEdif","rResidenci","rSPML","PrecioM2","MtsBus","Poblacion","Subte","SupEdif","Starbucks","Martinez","Farmacias","res","McDonalds","ReclComerc","LineasBus1","ParadasBus","LineasBus2","ParadasB_1","Canteros","Parques","RobosAutos","Hogares","Argentinos","Extranjero","CalMat1","CalMat2","CalMat3","CalMat4","CalConstr1","CalMatBasi","CalMatInsu","CalConex1","CalConexBa","CalConexIn","Borrar4","rExtranjer","rMalCalMat","rMalCalCon","rMalCalC_1","PtreeHeigh","PTreeDiam","PTreeIx","CntPtree","HurtoAut_1","RoboAutom","HurtoSinVi","RoboConVio","id_old","VamosJunt","UC","ECO","FIT","OTROS","BARRIO","COMUNA","id_2","SUACItotal","nComercios","nComSPilch","Etiquetas","rVamosJunt","rUC","rECO","rFIT","rOTROS","pph","id_3","mtrSanNic","CPTreeIx","Transporte","SupEdifd","Crimen","NivelSocioecon","Vegetacion"
"1463",1463,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.34560856789,215.827949874062,31.9435688157917,0.3320385554599,4.7189830281018,0,0,0,0,0,0,35196.6309252284,0.48104348493498,0,0,50057.1006463378,1.46476265641037,49952.4599103373,4.23983405412587,0,0,3803.18106794092,0.452480865699656,5.38425577004969,43444.2291798858,0.193926546139674,0,0.714172358241713,0.999950044741981,0,0.0474777455070125,2069.92937662826,13829.7978333629,438.34560856789,0,0,0,0,0,0,0,0,0,0,0,0,32413.868531093,0,0,216.237532208881,304.032281939576,607.683247256674,210.781119080077,123.797835433608,7.54555262399355,0,211.112609664659,22.1565269981815,18.3239535181161,211.112609664659,22.1565269981815,18.3239535181161,1,0.819993529424692,0.149091621532338,0.970999999996177,0.970999999996177,0,0,0,0,0,0,0,0,1463,0.788625622879598,0.385184124898444,0.108751438993334,0.0495276764987425,0.0667994222678915,"VILLA RIACHUELO",8,1463,58.6955325505558,0,0,1463,0.660996121001798,0.374495483042606,0.0773989483434438,0.0507033532258064,0.009551801,4.84891197362778,1463,87.2624817243293,0,2.87515935629915,1,1.60373759460975,2.87378377635843,1
"1464",1464,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.290755047865,183.627443534816,22.4322262013043,0.331393757047772,4.7189830281018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91837836285091,0,0,0,0,0,0,0,2069.92937662826,39462.207584674,362.290755047865,0,0,0,0,0,0,0,0,26.3222392899138,13.3988166322678,25.3945831171905,13.3988166322678,33478.2429874589,0,0,183.869442899103,251.332754017827,524.043192491312,182.169817853809,109.148413178668,5.20870089833201,0,182.614570437346,16.1969272450197,12.649039494776,182.614570437346,16.1969272450197,12.649039494776,1,0.819993529424692,0.149091621532338,0.970999999996177,0.970999999996177,0,0,0,0,0,0,0,0,1464,0.812123500445281,0.39289762131266,0.103656172880146,0.0355530487901929,0.0561591553815494,"VILLA RIACHUELO",8,1464,0,0,0,1464,0.660996121001798,0.374495483042606,0.0773989483434438,0.0507033532258064,0.009551801,4.8490758584067,1464,86.4584814412869,0,6.96844114125409,1,1.60373759460975,2.87378377635843,1
"1465",1465,1465,0,0,0,0,581.634127512565,57.9431954298959,0,0,0,8.59140513105806,0,0,0,0,0,0,491.387266032463,258.34364138365,14.7184895229828,0.110405717947728,10,0,64.0437377919292,275.047264421039,4140.09670776824,8.26244253817223,0,128934.239718028,5.74516879911351,0,0,10070.9189201213,0.025701619624005,37294.1210595648,22.6788850341725,0,0,0,0,7.01243887407312,71023.345319006,0.997994770249494,0,0.00702377679924487,0.525818547192448,0,0,3763.48923436285,29709.9219385073,491.387266032463,0,18570.5483375432,0,0,0,0,0,0,12.1013972430495,8.68066935536887,11.5739841298759,8.68066935536887,33439.0759663217,52975.0435341667,7.55585770214989,258.822618382469,341.875320390029,644.593654002007,278.102823524902,86.7347096785043,14.3903818088404,0,278.703975053327,11.8340958812113,7.54872849875705,278.703975053327,11.8340958812113,7.54872849875705,1,0.819986765759477,0.16414053944719,0.970999963067841,0.970999963067841,0,0,0,0,0,0,0,0,1465,0.895214171008949,0.258251667324635,0.119528638333217,0.0602335826345514,0.0859907381228071,"NUNEZ",13,1465,786.767742136767,0,0,1465,0.716944181494713,0.319445860256049,0.0855250134857676,0.0507033532258064,0.0107308251756757,3.88082060896091,1465,57.8899509275934,6784.80765723352,5.20780241613975,1,2.7187402244768,9.40232150816877,1
"1466",1466,1466,0,0,0,0,660.509960336279,0,0,0,0,0,0,0,0,0,733.311988462249,682.159307520218,1353.54231734668,642.339805682208,125.2158507325,0.130670719193239,10,16.9830980628617,533.123054526207,2379.57372785252,37116.2170113488,50.7628176035047,0,118939.828357307,3.3414816658194,32966.6933244012,127.756965774062,113060.485562688,15.8164403472063,18752.4007518528,2.72250356092853,96656.720822869,19.7589462198585,4019.48588226215,0.772690543674701,16.0250513875257,128838.094970994,0.611336157611369,0.18687546036449,0.974244440772072,0.012071996474789,0.362383398129668,0.00364035088028686,3711.79068625948,32676.0370782173,1353.54231734668,0,53120.4047342511,0,0,0,0,0,0,18.630471996634,13.3988166322678,17.8879390520988,13.3988166322678,0,0,0,730.297332505153,1114.52291530439,1346.75831098765,696.914012922317,258.986542110542,38.387249255073,0,696.300664777771,111.160934768141,69.1521086337548,696.300664777771,111.160934768141,69.1521086337548,5.72668760051072,0.819971398933463,0.0387860551745889,0.970999999427127,0.970999999427127,0,0,0,0,0,0,50.8006104003842,26.9652634844024,1466,0.895850126869616,0.258251667324635,0.119528638333217,0.0602335826345514,0.0859907381228071,"NUNEZ",13,1466,861.626090211325,110.029467940624,42.9121475139496,1466,0.716944181494713,0.319445860256049,0.0855250134857676,0.0507033532258064,0.0107308251756757,3.00742040555929,1466,62.5270301920409,54903.2365870835,6.2787824575719,2.37112429885097,2.7187402244768,9.40232150816877,2.37112429885097
"1467",1467,1467,13.9931640625016,0,0,9.49543143780727,848.874294290974,0,0,0,0,12.6929894510617,0,0,0,0,754.03783762733,707.938441810292,2112.21707012775,896.334388388078,76.8321689938085,0.0285642355092126,10,16.9290181525395,1322.90628196994,4904.43553684362,71976.4482747155,137.829817896274,0,192347.544714756,47.6544691514138,56204.2397793249,394.765570453249,67107.0911640091,5.16067309412737,0,0,152603.513012285,148.829535814479,24308.247246462,34.897153621004,87.9823513469125,208597.566886609,0.869260908156167,0.339641771302954,0.0822741492059597,0,0.4074353361139,0.150138286764582,3731.08150297881,37783.8921365965,2112.21707012775,0,168546.776502611,0,0,6.95818308183916,0,0,0,35.8792025572773,22.4720264464929,34.8340329344429,22.4720264464929,0,0,0,897.103553691764,1495.46577954626,1502.1996649128,802.234248500612,310.697144369493,177.3749270748,0,801.657549477306,178.470503899929,105.522520292669,801.657549477306,178.470503899929,105.522520292669,2.91033682490122,0.819732838119375,0.404161805741278,0.970999999987545,0.970999999987545,0,0,0,0,6.03228176828831,0,50.8006104003842,45.9011430234616,1467,0.898350263038452,0.257168805719308,0.119528638333217,0.0591348108674904,0.0845037759750229,"NUNEZ",13,1467,1288.33199817849,395.550326186634,159.227865555103,1467,0.716944181494713,0.319445860256049,0.0855250134857676,0.0507033532258064,0.0107308251756757,3.58419481016946,1467,58.8285097962481,102857.931447534,8.19197517987062,8.34976192561266,4.4649402507694,9.40232150816877,4.62961561103289
"1468",1468,1468,0,0,0,34.7734886307934,1508.84655191419,0,0,0,7.98018276000858,15.2546616639741,3.99521366984702,0,0,0,0,0,2590.42470078816,1049.32473564443,224.712478704148,0.0975136591983251,10,0,2007.1809365611,9127.2348118815,122923.139579602,208.519889505837,1.99993910422294,102740.637110472,38.2855402583476,46661.5309699569,270.304233117786,65274.3235778154,29.9198099251809,45741.3403774864,48.2537394718872,188895.663641515,259.50685824104,15649.8489615973,23.0964913437678,174.51233963249,221288.812224298,0.130394378766832,0.163538225788848,0.0633159549064995,0.121459867911104,0.908353670482342,0.0305744570396775,3456.01724271302,0,2590.42470078816,0,189574.495577144,0,0,0,0,0,11.1552959362955,28.9309584049634,16.5950308223969,27.958357657287,16.5950308223969,33334.5482343584,0,7.55585770214989,1053.53866651287,1840.66546236222,1714.29657068631,952.661939607438,362.745182432098,163.472323133137,8.45796586187115,951.672279108374,209.01403627165,72.5856299670178,951.672279108374,209.01403627165,72.5856299670178,6.89196226557501,0.819880135677617,0.226318751409757,0.970999999975499,0.970999999975499,9082.1273734598,16226.9754251326,302766.15710314,651.061021516802,0,0,115.809955653595,77.4844153582173,1468,0.913558344034386,0.242841030656016,0.11767643176374,0.053735496952493,0.0706284087016526,"NUNEZ",13,1468,2615.57062469306,110.029467940624,42.9121475139496,1468,0.736890752186879,0.301100971434556,0.0793928439570695,0.0483627451612903,0.009551801,3.77054995209137,1468,59.7613500443358,175799.278039674,5.45005939187108,9.18774537841949,6.8491372857764,9.40232150816877,10
"1469",1469,1469,0,0,0,21.9008608521343,1404.35579699354,0,20.3635611789167,0,7.98018276000858,0,0,8.99169111120099,0,0,0,0,2686.89227738794,1081.95458396336,196.075077598762,0.0695645346991038,10,0,2027.91178122612,7936.83085362887,114694.678144375,201.913623982663,0,87897.1448564786,26.0339770426239,45151.3702304736,260.996731762949,72021.8014301721,15.1830381055116,54927.2205561368,41.1940456379541,161596.77455686,219.097998974868,11173.1754766002,17.7430612929121,115.549790507572,188517.419699008,0.108448902526731,0.211574355257849,0.141974021187579,0.452065344099766,0.844056859086882,0.0164554677376488,3098.50230821106,0,2686.89227738794,0,158553.911325759,0,0,0,0,0,15.5525129835389,0,0,0,0,33154.0711153071,0,0,1085.1519617704,1913.79092124193,1698.50394549475,1012.75267643676,321.796480681247,112.490291318151,29.4001951491258,1010.78558005649,166.732246457141,202.183858093598,1010.78558005649,166.732246457141,202.183858093598,8.94881688676684,0.819624851365315,0.0839187978829789,0.970999998312416,0.970999998312416,8724.90640085453,16085.4244024851,299194.940042267,621.30064012461,6.03228176828831,0,32.8693795774683,45.9011430234616,1469,0.923201663073465,0.230343657832899,0.11767643176374,0.0526743298188156,0.0631149073454374,"NUNEZ",13,1469,2251.52266056178,215.576788604514,85.0383957466565,1469,0.743939231532036,0.287088109230793,0.0811610155389641,0.0480283725806452,0.009551801,3.76944420132758,1469,56.9455155591678,163000.17795356,2.44849921869667,7.48183893832711,4.0898398796508,8.99686918227679,9.18774537841949
"1470",1470,1470,0,0,0,23.2857160256952,1428.54145843695,0,20.3635611789167,0,8.88964677064663,8.59140513105806,3.99521366984702,8.72525456509447,0,0,675.395859923388,696.235927562612,2814.89607690852,1106.25729871425,207.51766100647,0.0727870690270954,10,16.4638265047058,1512.59547778205,6464.93770309257,89043.8273500076,161.148002444137,0,110210.11372665,33.1966457088003,54059.8243803135,349.259861628134,11768.1844007705,15.1830381055116,48451.6484612225,47.0833744126616,161747.156960199,134.66181410867,29844.8724692497,36.5293715688865,97.6698229024292,192560.604351201,0.230125045807762,0.354670953735319,0.000749722964711467,0.228222661199634,0.768265223108647,0.342162703025585,3284.16169817199,12515.1355930773,2814.89607690852,1134263.40518949,161939.717781229,0,0,0,0,0,20.6848528679713,12.1013972430495,8.68066935536887,11.5739841298759,8.68066935536887,33347.5527529724,0,0,1106.71452486522,2000.03186014965,1747.67582549216,1036.41778513324,312.256422368563,108.324051722644,1.6289036464393,1033.36872356309,158.922591812931,243.346823811009,1033.36872356309,158.922591812931,243.346823811009,8.94881688676684,0.819683871098286,0.0662949154757216,0.970999995305631,0.970999995305631,9195.63668025931,16412.9129038271,306108.753039082,659.330201465665,0,0,79.3999594165541,71.2932304960131,1470,0.924544821502874,0.228033491415259,0.115846971285482,0.053735496952493,0.0619179584493475,"NUNEZ",13,1470,2234.9778802345,248.63199230871,98.4351704429514,1470,0.747374592064038,0.275246397494894,0.0858635995333644,0.047694,0.009551801,4.00377758999862,1470,55.0383437362479,139251.566333235,4.46391209553466,7.48183893832711,4.84045811273664,9.20032751515816,8.34976192561266
"1471",1471,1471,13.9931640625016,0,0,32.7319809153934,1314.53296242879,0,15.1991471180343,0,7.98018276000858,8.59140513105806,0,0,0,0,612.643357091372,545.05848827722,3266.54822833949,1301.67813899752,451.750473620001,0.341867249995993,9.84511585044638,0,2092.76265627192,7170.24591451315,100875.630564511,211.336630482481,0,101075.18955657,28.6829662597576,48980.9854066488,384.853631935866,65867.7070760594,19.6104059469281,45863.0407903406,19.5487392774707,190235.626634316,280.581645804933,15261.1944818294,26.9211132277822,187.01669195213,223067.294254376,0.120501531527677,0.188886619387339,0.0644344087958074,0.120937090725722,0.908192911483532,0.0276941913269544,3333.13183034331,5770.33888098514,3266.54822833949,1391264.01991882,187225.921640416,0,0,0,0,0,15.5525129835389,0,0,0,0,0,51290.1801001738,0,1302.65839512554,2321.81991360448,1920.73234294483,1197.66308494599,370.472551768998,88.3878041670345,0,1191.69387184526,200.084906617439,402.591296706957,1191.69387184526,200.084906617439,402.591296706957,7.9582971786952,0.819836092443022,0.029320467414865,0.970999998969941,0.970999998969941,0,0,0,0,0,0,95.001760703537,73.4767501323914,1471,0.922748260015108,0.228033491415259,0.11767643176374,0.0548028555331018,0.0631149073454374,"NUNEZ",13,1471,2463.34250007691,348.533217078724,139.544561996599,1471,0.749155349394335,0.268227998386107,0.0891742186654223,0.047694,0.009551801,3.45035677406952,1471,50.1548465579169,141601.322943703,3.42304252672514,9.18774537841949,5.34174378777233,8.99686918227679,8.34976192561266
"1472",1472,1472,0,3.99987792981857,0,30.5841432075328,1704.40554076709,0,0,5.99785038355246,0,17.0636786063331,0,0,0,0,0,0,3509.54156317358,1379.0134669139,273.157740807754,0.072007110081521,10,16.4638265047058,1890.82092076587,6307.67859430646,87802.3788261836,201.913623982663,0,142094.453902682,62.1460494511462,76916.0320157443,572.451568722917,88485.5390529568,38.6841113458972,0,0,189914.888830714,234.68610976712,27229.7389882633,34.1509387182641,172.575299096257,235432.292312533,0.357489406609324,0.642006575245368,0.21036854376819,0,0.69984906390126,0.165153138692093,3213.83686030841,12909.7664454665,3509.54156317358,1529681.00150957,196674.776870877,0,0,6.87430973022636,1,0,19.5682242144536,18.630471996634,13.3988166322678,17.8879390520988,13.3988166322678,0,0,7.55585770214989,1379.7662570722,2487.43360126416,2044.25612817703,1271.92045736415,375.48850848548,79.4431172806913,0,1269.32514439447,208.895394939023,198.611153028899,1269.32514439447,208.895394939023,198.611153028899,6.89196226557501,0.819942929198508,0.0197026722235733,0.970999995685302,0.970999995685302,0,0,0,0,8.47191113206359,0,98.9264403586594,68.9678762274622,1472,0.92365220901262,0.226873963105281,0.114039997288681,0.0558764357984322,0.0643273433376846,"NUNEZ",13,1472,3001.97546771342,557.138077667287,226.177983537966,1472,0.749155349394335,0.268227998386107,0.0891742186654223,0.047694,0.009551801,3.48186899911414,1472,46.1144585953242,124162.154806223,5.80870131745269,9.18774537841949,8.23482485166789,8.99686918227679,6.57835393839933
"1473",1473,1473,0,0,0,24.6132351677477,1548.54367727229,0,0,5.99785038355246,0,0,0,0,0,0,755.889067036507,710.283041048252,3540.1396733725,1416.10001191202,314.02441062443,0.0946805779497316,10,16.9830980628617,1419.7661812976,4564.45048767127,73562.5857075777,128.466211603643,2,161951.492417692,54.1030071160866,86403.7700336306,582.95274229754,84120.7368208067,26.2376979936842,0,0,202925.444862972,192.992674520319,28021.4399240976,23.8884036964357,140.034427385416,258335.514602713,0.453654304299827,0.724576507838406,0.134679262066722,0,0.644484457955641,0.146519594653811,3234.13339789591,49731.579085783,3540.1396733725,1607360.87500059,208615.903962943,0,0,6.87430973022636,0,0,22.1787077970862,46.1492591952373,22.4720264464929,37.1823101497591,16.5950308223969,0,0,7.55585770214989,1416.74387716432,2490.02122237356,2149.89935025621,1294.4638114531,397.204787787416,90.1691647853204,0,1291.74760229546,227.99628836883,210.359668324209,1291.74760229546,227.99628836883,210.359668324209,9.87874685408571,0.819993529424692,0.0197026722235733,0.970999998539774,0.970999998539774,0,0,0,0,7.52386762909789,0,113.550700390049,90.2185068502697,1473,0.926296760180171,0.221031461848088,0.108751438993334,0.0569562681052541,0.0643273433376846,"NUNEZ",13,1473,2713.85766915332,548.636800277144,219.51848347561,1473,0.744195629782472,0.277345803524806,0.0794304646290247,0.0483627451612903,0.009551801,3.18865437828914,1473,41.935973775332,105003.804147797,9.79175286996474,9.18774537841949,8.86573628154173,9.20032751515816,4.62961561103289
"1474",1474,1474,13.9931640625016,0,0,30.5841432075328,1572.63773594855,0,15.1991471180343,0,0,0,3.99521366984702,8.72525456509447,0,0,697.180870163447,639.033725750386,3541.92077498656,1394.35867834354,415.001346552878,0.222145390466486,10,0,1576.72038063069,5322.27364403995,77023.5954949986,161.148002444137,0,163340.247687322,57.444861101816,71377.1733337045,521.027383312019,0,0,37831.881957016,33.8507737011994,217672.914764243,266.862213803703,17371.9771584158,18.2880552319641,187.01669195213,268980.373339083,0.432849420267755,0.424032565387375,0,0.0277812002378221,0.769149015806774,0.0262971273194227,3316.36018111479,17738.1559190282,3541.92077498656,1643854.43987338,221851.498830318,0,0,0,0,0,15.5525129835389,12.1013972430495,8.68066935536887,11.5739841298759,8.68066935536887,0,0,0,1395.25071564131,2481.77722241172,2194.75418938688,1270.33863067908,372.366747756742,143.968398092037,0,1266.37021599609,212.27890545066,299.102291367072,1266.37021599609,212.27890545066,299.102291367072,6.89196226557501,0.819997318424815,0.0751767913555449,0.970999997344457,0.970999997344457,0,0,0,0,0,0,102.431904417628,88.8425582444936,1474,0.928005487560757,0.215113244615416,0.107031869179008,0.0558764357984322,0.069335707258885,"BELGRANO",13,1474,2526.69084614292,515.080699930479,205.034961495366,1474,0.738502351622611,0.286222047028785,0.0743140532431171,0.0513720983870968,0.0107308251756757,3.43081771345928,1474,40.8671616762172,109677.515036048,5.68976118548953,10,5.84365249313578,9.20032751515816,4.62961561103289
"1475",1475,1475,0,0,0,33.765053869988,1294.73175379285,0,0,5.99785038355246,0,12.6929894510617,0,0,0,0,728.151490754562,675.866501898151,3656.39357372463,1408.07640013093,296.423599896627,0.0829496688007156,10,0,1886.54080704525,6418.78488750316,93091.7508768337,199.067429677578,0,82010.2950555089,54.6087918482627,63473.317155451,475.594807375514,60765.3921446,30.6934483301644,10862.9364583783,2.52489068715891,196926.358814993,331.859716163462,24916.628449844,53.3471456162391,200.326209091458,232845.704307114,0.0504271790910013,0.394223987790419,0.0412186249926904,0.000749722964711467,0.89127307614644,0.125855569233646,3314.00201084823,21344.121713086,3656.39357372463,1644946.95196056,192602.36574413,0,0,0,0,0,23.1454165618692,18.630471996634,13.3988166322678,17.8879390520988,13.3988166322678,0,0,0,1409.0452849352,2573.99784274543,2184.11729364082,1301.74103760658,345.845136130203,81.6621980073949,0,1299.98528697461,184.0897466463,22.2570638230743,1299.98528697461,184.0897466463,22.2570638230743,8.94881688676684,0.819992735297167,0.0197026722235733,0.970999932835765,0.970999932835765,0,0,0,0,0,0,95.001760703537,88.8425582444936,1475,0.928005487560757,0.212724463033683,0.105333528333729,0.0558764357984322,0.0706284087016526,"BELGRANO",13,1475,2372.98249685733,457.233126414685,185.392124130307,1475,0.746768267855029,0.278002753488938,0.0751793286980868,0.0483627451612903,0.009551801,3.67814408225844,1475,41.935973775332,131233.907280537,6.74047964316641,9.18774537841949,5.71811993429429,9.20032751515816,7.48183893832711
"1476",1476,1476,0,0,1.99993910422294,30.5841432075328,1140.69185621731,0,26.3813004968235,0,8.71849983294267,0,0,8.72525456509447,0,0,745.980082478339,723.151598933601,3873.38016419538,1488.95859827205,278.807321434734,0.0614972492077447,10,0,1527.7996801909,5444.69422624456,79372.8837718686,159.151870787619,0,93739.7709320741,58.8651213763466,62783.2698356555,517.189056961449,116147.527594415,36.7970637921632,39957.8479836107,29.1293261162446,232608.670524495,347.870870107314,13438.7726361126,23.8499003051437,182.224632655144,282773.053811078,0.0510513890380868,0.255237047069249,0.471584007656608,0.0322825257302594,0.864341805570549,0.0102131568717497,3285.97240612947,21773.728045729,3873.38016419538,1611974.364538,232790.453731689,0,0,0,0,0,15.5525129835389,26.3222392899138,13.3988166322678,25.3945831171905,13.3988166322678,0,0,0,1489.98704933233,2739.09926297252,2202.37532250303,1375.32837963852,353.159312697104,123.086700013003,34.7942177730177,1373.46379897639,193.206300999918,129.383489763569,1373.46379897639,193.206300999918,129.383489763569,9.87874685408571,0.819980688245842,0.0481019922940759,0.970999923807683,0.970999923807683,0,0,0,0,6.03228176828831,0,79.3999594165541,75.5357259817136,1476,0.931699080353248,0.209117993654829,0.103656172880146,0.0548028555331018,0.0667994222678915,"BELGRANO",13,1476,2123.48620472828,468.916833770361,182.713735090952,1476,0.747417276067453,0.277272196062684,0.0752545700419972,0.0480283725806452,0.009551801,3.5637223031622,1476,46.1144585953242,112843.428196684,7.08173971694445,10,6.22046098856383,9.20032751515816,5.63147092501041
"1477",1477,1477,0,0,0,33.765053869988,1222.97350623659,0,24.5575728193114,0,7.98018276000858,0,0,8.72525456509447,0,0,776.376404856679,758.604375179659,3666.84768013199,1440.3678644297,279.589854027361,0.067702891611214,9.91130027974219,0,1495.40242608826,5314.56391662392,88190.9401784558,137.829817896274,1.99993910422294,159296.842927667,47.3668612115946,75091.0947601319,530.552249793702,102399.437293518,26.7964657106084,40729.1429410477,34.3791946212721,222193.840435344,190.913083951622,33807.0390995197,33.8311307915515,132.973525996731,279728.491352345,0.370906099581083,0.457160563141287,0.279354779725227,0.0366174869599935,0.714398812998076,0.229519348448964,3192.50709311207,30980.6941825993,3666.84768013199,1543860.39043208,230478.170606762,0,0,0,0,0,17.9905275047973,34.4883865603684,20.8966717990753,33.4520725619882,20.8966717990753,0,0,0,1440.94794785471,2569.90881063128,2232.95357435203,1302.07892190936,417.50814752264,122.05807917914,32.1310781201547,1299.85104283272,247.393902532654,178.495592734815,1299.85104283272,247.393902532654,178.495592734815,6.89196226557501,0.819997318424815,0.0481019922940759,0.970999999551835,0.970999999551835,0,0,0,0,8.47191113206359,0,85.4260873976156,84.3885364278681,1477,0.937057175673484,0.203044362371687,0.0971518232821366,0.053735496952493,0.0619179584493475,"BELGRANO",13,1477,2450.42499519364,489.466703238867,197.143728526706,1477,0.747417276067453,0.277272196062684,0.0752545700419972,0.0480283725806452,0.009551801,3.37693504114684,1477,48.1506771476991,124682.425034386,8.62561657000014,10,7.22671383670578,8.99686918227679,6.57835393839933
"1478",1478,1478,0,3.99999999640578,0,37.6667815889955,1399.0901866594,0,15.1991471180343,0,7.98018276000858,21.1773567040105,0,0,0,0,0,0,3967.98652182522,1511.59248477733,300.0451123213,0.0707379558095396,10,0,1707.66413287555,6010.54685689822,86370.7882520791,180.818878212567,0,149322.563718057,41.4334776025241,54378.4954794034,400.732053419087,92897.4804895167,26.7964657106084,37843.9800184289,26.3856181440272,221123.813506322,229.311739347918,0,0,157.925763362797,268825.448193951,0.323333697023086,0.17541649871922,0.194697257901363,0.0279267523531435,0.837985128571872,0,3254.2679733684,10219.5115148692,3967.98652182522,1436885.01104491,220980.796620572,0,0,0,0,0,11.1552959362955,12.1013972430495,8.68066935536887,11.5739841298759,8.68066935536887,0,0,10.499486047385,1512.18497144705,2823.99876301725,2137.36954668832,1380.32400510057,397.958480615987,99.5795693985097,11.2766101849973,1378.14792780732,229.123042155455,115.988454144006,1378.14792780732,229.123042155455,115.988454144006,9.87874685408571,0.819880135677617,0.029320467414865,0.970999994887196,0.970999994887196,0,0,0,0,8.14539559862787,7.99371536996902,90.5518888051221,60.899656776484,1478,0.942990913506709,0.194406973583522,0.0924823511262849,0.0505704495338731,0.0572813867042015,"BELGRANO",13,1478,2840.34387317331,385.276166789787,150.232117189251,1478,0.747417276067453,0.277272196062684,0.0752545700419972,0.0480283725806452,0.009551801,3.63773482267642,1478,47.1367163130214,122244.217316281,4.71493057954395,10,8.48711554667308,9.20032751515816,6.57835393839933
"1479",1479,1479,13.9999997132816,3.99987792981857,0,25.8899487033781,1550.44188560725,0,0,0,8.71849983294267,0,0,8.96437776126377,0,0,0,0,3323.4493860325,1304.76076479946,362.48521643624,0.172985439319761,10,0,1541.98783702791,5744.40306773594,88060.2353370491,143.993175556056,0,138608.641223745,30.3397854385571,49632.0324912608,284.388762511755,98141.3749079009,26.7964657106084,66174.0638431063,43.9923566485089,199550.052487579,162.347681017965,0,0,100.862677334328,247823.123810032,0.296363016622579,0.154940382612481,0.298641049436421,0.671392943024867,0.714245332897753,0,3289.33331293643,0,3323.4493860325,1294921.91686817,192567.735889467,0,0,6.43927033334937,0,0,15.5525129835389,0,0,0,0,0,53668.0154160688,0,1305.45018669352,2349.95193940244,2009.78859663028,1216.39768643356,337.384546715039,127.301013345566,0,1213.60468199123,179.201167607667,284.479300740779,1213.60468199123,179.201167607667,284.479300740779,7.9582971786952,0.819967284362142,0.0662949154757216,0.970999984376211,0.970999984376211,9375.53990691032,16690.9615714546,313239.578065011,664.670589132944,0,0,85.4260873976156,50.3307488002308,1479,0.951297421629926,0.180508722242049,0.0822462519694539,0.0464356689884106,0.0518126566183117,"BELGRANO",13,1479,2765.33180591572,215.576788604514,85.0383957466565,1479,0.763427031291082,0.237818116262918,0.0717934682221185,0.047694,0.009551801,3.62828827178749,1479,44.0437997964936,223271.190504715,3.15180130145115,9.18774537841949,4.33985868530089,9.20032751515816,10
"1480",1480,1480,0,0,0,28.311590021402,1157.62232750865,0,20.3635611789167,0,0,0,0,0,0,0,0,0,2476.08411639356,982.924249746057,242.133491367791,0.13390280271114,10,0,1676.073181067,6877.99600289664,86531.6682024867,208.519889505837,0,158074.334277001,44.3355740990665,52048.1189638938,340.258721197633,79099.0351812818,17.4364751501335,49020.8592680303,5.5273654066036,165249.413922457,183.540708204797,18834.3003786437,10.8902158789745,115.549790507572,204966.682220421,0.617170494601323,0.277383254651273,0.175281616328304,0.211300747347166,0.645161541579235,0.0674406790838757,3478.69953884306,17801.1273123448,2476.08411639356,1120135.8760939,160495.276609997,0,0,0,0,0,17.9905275047973,18.630471996634,13.3988166322678,17.8879390520988,13.3988166322678,0,52721.860555858,0,983.533487485084,1738.08051581582,1760.91639425109,936.57246730659,278.449941342844,76.303588877715,0,933.114904189422,128.127785246377,264.063671169703,933.114904189422,128.127785246377,264.063671169703,6.89196226557501,0.819988295856518,0.0481019922940759,0.970999990406174,0.970999990406174,9127.20089897798,16378.3732016658,307899.424195223,635.868966297118,0,0,0,45.9011430234616,1480,0.954337687998172,0.174056338123783,0.0767895529981775,0.0444042952874918,0.0497225004057698,"BELGRANO",13,1480,1999.42538819446,275.313459155652,98.4351704429514,1480,0.765077765991744,0.22565560003415,0.0716053648623425,0.047694,0.009551801,4.15387853406046,1480,45.0835960336432,143064.107231522,5.68976118548953,7.48183893832711,2.47032328259229,9.40232150816877,8.34976192561266
